file_name,sheet_name,year_guess,period_guess,column_name,non_null_count,mean,std,min,q25,median,q75,max
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Gov.Reserve,2023,,Unnamed: 1,2,218154.83087851654,243065.12035247806,46281.83600735503,132218.33344293578,218154.83087851654,304091.3283140973,390027.8257496781
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 2,7,492320.47842581855,445589.3567383298,0.0,73257.858163455,614956.0,817244.6581634551,1050282.3163269102
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 3,5,190477.2,186560.4838750693,0.0,70131.0,101250.0,375128.0,405877.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 1,3,753333.3333333334,638599.5093431667,16000.0,565000.0,1114000.0,1122000.0,1130000.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 2,3,808193.0671168348,771080.3779019968,-80946.49116594065,565671.5547546557,1212289.600675252,1252762.8462582226,1293236.091841193
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 3,3,781333.3333333334,746116.8362484077,-79000.0,546500.0,1172000.0,1211500.0,1251000.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 1,8,285365.35661666427,337562.45004089636,16855.36269419,31483.134286269997,147341.84884184,424286.355004363,956233.428616392
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 2,25,29551.369615902157,73752.13689617373,-0.2674975709162637,0.0610474992076877,0.16,5363.731950040001,309208.2358987051
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 3,27,143464.41569925248,218598.2623663704,2024.0,9432.186835575001,33507.80091121,201927.91179961854,956233.428616392
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 4,27,125578.76789711414,193353.21222010994,2023.0,6289.119543265,32078.87781819,164463.566880131,854305.963188087
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 1,37,122443.11801256215,265080.10255241155,-0.3993284301598822,0.1633787263356454,2423.96199999,112181.065317,1250999.9999996952
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 2,40,135515.70634004296,227470.49664148022,728.6799999899995,18838.32030063249,57615.24997830001,148488.05408985502,1014195.8471390998
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 3,40,78227.00605997379,164791.0898771373,0.6543950406197077,598.0404020913425,15239.179332605,75645.90808011997,898257.1652199324
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 1,4,14490.395369323029,55494.5721584984,-57962.418522707885,-14490.604630676971,28981.0,57962.0,57962.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 2,4,7558.75490934377,28947.80005694273,-30234.98036262492,-7558.74509065623,15117.5,30235.0,30235.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 3,4,3835.3407357887627,14687.731309627567,-15340.63705684495,-3835.1592642112373,7670.5,15341.0,15341.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 4,4,3096.7997241905,11859.563025173577,-12386.801103238,-3096.7002758095,6193.5,12387.0,12387.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Gov.Reserve,2024,,Unnamed: 1,2,233377.0,221610.09365098874,76675.0,155026.0,233377.0,311728.0,390079.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 2,6,621869.6666666666,454210.9308013917,72932.0,249035.0,666561.5,959891.0,1157636.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 1,3,753333.3333333334,638599.5093431667,16000.0,565000.0,1114000.0,1122000.0,1130000.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 2,3,808193.0671168348,771080.3779019968,-80946.49116594065,565671.5547546557,1212289.600675252,1252762.8462582226,1293236.091841193
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 3,3,781333.3333333334,746116.8362484077,-79000.0,546500.0,1172000.0,1211500.0,1251000.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 4,3,839396.6666666666,829091.1126096657,-115625.0,571735.0,1259095.0,1316907.5,1374720.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 1,8,377582.7950088007,442537.65879725514,24498.603514,34628.317427182505,205375.690205561,566009.6037106927,1259095.4350993468
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 2,25,29590.565807709503,71838.27059923633,-0.3852660336560648,0.0386094497536098,0.2062659502915536,6166.489654069999,302862.0064829554
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 3,27,166712.31543170603,281421.2060607096,2024.0,6090.259672895001,41229.85455837197,180856.28527966148,1259095.4350993468
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 4,27,168922.31956956256,274842.3401978643,2023.0,9704.95523372,38638.4443062,231100.40341518752,1212289.600675252
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 1,37,141930.85094617726,308264.6165951263,-0.4323120351071656,0.0452699292091776,4206.3281357,124590.37725697,1374720.24877316
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 2,40,173676.26504072198,305835.2366416354,1782.36613571,15846.162333730013,73319.71119537989,193914.4782571675,1374720.24877316
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 3,40,101534.94813419637,228646.75318294993,0.8796335380114008,546.8682932248357,16434.752713595,98639.796729225,1293236.091841193
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 5,20,30683.26883300233,72604.22969300662,-0.0699967884700731,0.08973629367321226,157.75591552356735,25522.703979284997,305820.16487105
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 1,4,28906.29658154672,110702.42824627146,-115624.81367381311,-28906.20341845328,57812.5,115625.0,115625.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 2,3,19220.534949631645,66582.57058462128,-57662.39515110507,-0.19757555253454484,57662.0,57662.0,57662.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 3,4,7558.75490934377,28947.80005694273,-30234.98036262492,-7558.74509065623,15117.5,30235.0,30235.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 4,4,3835.3407357887627,14687.731309627567,-15340.63705684495,-3835.1592642112373,7670.5,15341.0,15341.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 5,4,3096.7997241905,11859.563025173577,-12386.801103238,-3096.7002758095,6193.5,12387.0,12387.0
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Gov.Reserve,2024,,Unnamed: 1,2,216526.3710033331,245379.19474457423,43017.07843735023,129771.72472034168,216526.3710033331,303281.0172863245,390035.663569316
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Debt ,2024,,Unnamed: 2,7,555767.6022394842,485326.24315140373,0.0,120757.71438328,644405.01588407,894267.2851921599,1215918.20064144
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Debt ,2024,,Unnamed: 3,5,193225.04632638,230330.38692977242,0.0,5396.60385848,77185.24999966999,405877.36581628,477666.01195747
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,2024,,Unnamed: 1,3,753333.3333333334,638599.5093431667,16000.0,565000.0,1114000.0,1122000.0,1130000.0
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,2024,,Unnamed: 2,3,808193.0671168348,771080.3779019968,-80946.49116594065,565671.5547546557,1212289.600675252,1252762.8462582226,1293236.091841193
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,2024,,Unnamed: 3,3,781333.3333333334,746116.8362484077,-79000.0,546500.0,1172000.0,1211500.0,1251000.0
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Revenues,2024,,Unnamed: 1,8,193270.52543559362,227737.43940485452,11491.63074415,25996.022322185,96515.37719791249,287813.20720410923,647025.192717687
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Revenues,2024,,Unnamed: 2,25,33992.42241735227,83605.20684947535,-0.2295956846864508,0.0618810892005829,0.1231448431336814,12850.34397943,353591.828949875
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Revenues,2024,,Unnamed: 3,27,114755.57062849996,156920.5837556082,2024.0,9018.195742225,28196.32818967,161261.8364574065,647025.192717687
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures ,2024,,Unnamed: 1,37,104094.7994375126,233609.24180449572,-0.4950981681269988,0.1191204613879839,1695.2820000000002,99460.17899815,1250999.9999996952
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures ,2024,,Unnamed: 2,40,104520.30968844898,159167.5415768845,1380.2820000000002,18883.833107845,56209.088613925,108664.37433986743,674752.63087777
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures ,2024,,Unnamed: 3,40,61644.75602507058,119400.92006482606,0.3874965061587488,236.4274528089945,11922.87265818,59044.349341860005,603945.8719522824
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures ,2024,,Unnamed: 5,10,0.2128354411549831,0.34840729180843094,-0.0628589283462862,0.08513058635265411,0.1088754744245801,0.1777559291149739,1.16361363559718
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Deficit,2024,,Unnamed: 1,4,6931.640459979244,26546.772101679602,-27727.438160083024,-6931.859540020756,13863.5,27727.0,27727.0
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Deficit,2024,,Unnamed: 2,4,3835.3407357887627,14687.731309627567,-15340.63705684495,-3835.1592642112373,7670.5,15341.0,15341.0
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Deficit,2024,,Unnamed: 3,4,3096.799724190496,11859.563025173584,-12386.801103238016,-3096.700275809504,6193.5,12387.0,12387.0
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Gov.Reserve,2024,,Unnamed: 1,2,247665.98988277302,206831.94856492127,101413.71648648998,174539.8531846315,247665.98988277302,320792.12658091454,393918.26327905606
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Debt,2024,,Unnamed: 2,6,616050.0982763333,456109.3639967509,68112.833,239100.79316449998,662348.278943,957784.3894715,1149209.807886
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,2024,,Unnamed: 1,28,99846.89863573413,215551.42163501438,0.0710518323815646,0.6545250887688545,29993.132424955,112566.8728152822,1113999.9999999618
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,2024,,Unnamed: 2,20,56872.0701652825,83323.36927428945,504.60383475,10307.35987132,26547.586052485,52637.10690061813,283854.60082641256
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,2024,,Unnamed: 5,10,0.31120836594938694,0.1554443494909032,0.0714231998568903,0.18436717060480884,0.3210980905818237,0.37845897039004983,0.5367859702823119
Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,2023,Q3,Unnamed: 1,3,696726.6666666666,527290.3242364052,90090.0,522545.0,955000.0,1000045.0,1045090.0
Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,2023,Q3,Unnamed: 2,3,845442.4823028679,644329.5645004596,103854.8802381896,634081.861727151,1164308.8432161123,1216236.283335207,1268163.723454302
Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,2023,Q3,Unnamed: 3,3,753333.3333333334,638599.509343167,15999.999999999767,565000.0,1114000.0000000002,1122000.0,1130000.0
Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,2023,Q3,Unnamed: 1,24,85732.16045913713,206168.00426462103,-0.36,0.17690706568498138,0.505,30441.4248647625,854305.963188087
Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,2023,Q3,Unnamed: 2,27,122994.75004575077,192017.10705550492,2023.0,6956.0,32078.87781819,147005.7622218185,854305.963188087
Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,2023,Q3,Unnamed: 3,27,134624.76215200967,221524.50624462983,2022.0,9826.038984715,25160.34817852,174617.1900653085,950192.418910112
Q3-2023 Quarterly Budget Performance Tables.xlsx,Expenditures,2023,Q3,Unnamed: 1,37,108770.81697511017,236679.44417768592,-0.51,0.121908210871513,4035.0,105400.3400750296,1113999.9999999618
Q3-2023 Quarterly Budget Performance Tables.xlsx,Expenditures,2023,Q3,Unnamed: 2,40,119408.54152199326,202959.3443326884,797.0,15519.7397484225,43338.25538399,134864.3024246025,898257.1652199326
Q3-2023 Quarterly Budget Performance Tables.xlsx,Expenditures,2023,Q3,Unnamed: 3,40,70575.28659327551,148403.80246550104,0.6693866886937496,137.4947725980149,13230.5,60324.807577642496,800651.20882051
Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,2023,Q3,Unnamed: 1,6,7325.166666666667,33085.110859216824,-43951.0,0.0,0.0,32963.25,43951.0
Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,2023,Q3,Unnamed: 2,6,5962.141004297667,26928.370646201183,-35772.0,0.0,0.0,26829.317259669748,35772.423012893
Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,2023,Q3,Unnamed: 3,6,878.1666666666666,3966.359107124148,-5269.0,0.0,0.0,3951.75,5269.0
Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,2023,Q3,Unnamed: 4,6,485.062557210924,2190.8509675291016,-2910.375343265536,0.0,0.0,2182.781507449155,2910.37534326554
Q3-2023 Quarterly Budget Performance Tables.xlsx,Gov.Reserve,2023,Q3,Unnamed: 1,2,211127.0742062,278057.1187229629,14511.0,112819.0371031,211127.0742062,309435.1113093,407743.1484124
Q3-2023 Quarterly Budget Performance Tables.xlsx,Debt,2023,Q3,Unnamed: 2,7,478974.85714285716,436682.2269875538,0.0,62443.5,614956.0,809360.5,994260.0
Q3-2023 Quarterly Budget Performance Tables.xlsx,Debt,2023,Q3,Unnamed: 3,5,174051.2,181220.19646744675,0.0,60000.0,69505.0,365623.0,375128.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,2023,Q4,Unnamed: 1,3,696726.6666666666,527290.3242364052,90090.0,522545.0,955000.0,1000045.0,1045090.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,2023,Q4,Unnamed: 2,3,845442.4823028679,644329.5645004596,103854.8802381896,634081.861727151,1164308.8432161123,1216236.283335207,1268163.723454302
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,2023,Q4,Unnamed: 3,3,753333.3333333334,638599.509343167,15999.999999999767,565000.0,1114000.0000000002,1122000.0,1130000.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,2023,Q4,Unnamed: 4,3,808193.2002250841,771080.4825381626,-80946.49116594065,565671.7544170297,1212290.0,1252763.0459205965,1293236.091841193
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Revenues,2023,Q4,Unnamed: 1,24,120096.19186145689,293744.9564055477,-0.2313220769483362,0.06298955070914568,0.175,34689.860694810006,1212289.600675252
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Revenues,2023,Q4,Unnamed: 2,27,168068.76822094867,276111.28604625555,2023.0,6131.5026707450015,38638.0,249211.041478688,1212290.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Revenues,2023,Q4,Unnamed: 3,27,160800.89735134508,287881.15193285333,2022.0,6259.5216946249975,28409.0,170595.64795526204,1268164.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Revenues,2023,Q4,Unnamed: 5,9,74027.80174882678,97831.72978763093,2023.0,5500.6792824700005,22442.517107517,102338.764773147,280944.225483147
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,2023,Q4,Unnamed: 1,37,130120.97128974956,284477.7466330911,-0.6746294998329101,0.1107328604229707,6791.483738399999,105400.3400750296,1293236.091841193
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,2023,Q4,Unnamed: 2,40,168973.22684624526,290024.3992183222,2023.0,18073.737264440002,76417.102920485,191809.79768159252,1293236.091841193
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,2023,Q4,Unnamed: 3,40,91265.84498351175,206943.70969200972,0.9815934702109772,598.087882690857,14062.6768988,86356.85830204,1164308.8432161123
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,2023,Q4,Unnamed: 5,20,28486.64932536061,67894.83860952688,-0.0230402369008403,0.11453083245264557,252.65273988785873,20898.5,283855.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,2023,Q4,Unnamed: 1,5,16189.298233188112,62914.54019124811,-80946.49116594065,0.0,20946.49116594061,60000.0,80946.4911659406
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,2023,Q4,Unnamed: 2,5,7399.09823318813,28106.473703017076,-36995.28913409496,0.0,16049.0,20946.49116594061,36995.289134095
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,2023,Q4,Unnamed: 3,5,7154.5692051572,29929.204708235207,-35772.0,0.0,0.0,35772.423012893,35772.423012893
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,2023,Q4,Unnamed: 4,5,1053.8,4408.361679808044,-5269.0,0.0,0.0,5269.0,5269.0
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,2023,Q4,Unnamed: 5,5,582.0750686531088,2434.994711920664,-2910.375343265536,0.0,0.0,2910.37534326554,2910.37534326554
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Gov.Reserve,2023,Q4,Unnamed: 1,2,218154.83087851654,243065.12035247806,46281.83600735503,132218.33344293578,218154.83087851654,304091.3283140973,390027.8257496781
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Debt,2023,Q4,Unnamed: 2,7,492320.47842581855,445589.3567383298,0.0,73257.858163455,614956.0,817244.6581634551,1050282.3163269102
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Debt,2023,Q4,Unnamed: 3,5,190477.2,186560.4838750693,0.0,70131.0,101250.0,375128.0,405877.0
Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,2023,,Unnamed: 1,3,696726.6666666666,527290.3242364052,90090.0,522545.0,955000.0,1000045.0,1045090.0
Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,2023,,Unnamed: 2,3,845442.4823028679,644329.5645004596,103854.8802381896,634081.861727151,1164308.8432161123,1216236.283335207,1268163.723454302
Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,2023,,Unnamed: 3,3,753333.3333333334,638599.509343167,15999.999999999767,565000.0,1114000.0000000002,1122000.0,1130000.0
Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,2023,,Unnamed: 1,16,41514.2815040428,80956.92520623108,-0.027726345117744,0.0753995734547607,2060.568480941597,32603.621808137752,280944.225483147
Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,2023,,Unnamed: 2,9,74027.8017488268,97831.72978763093,2023.0,5500.6792824700005,22442.517107517,102338.764773147,280944.225483147
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 1,28,99846.89863573413,215551.42163501438,0.0710518323815646,0.6545250887688545,29993.132424955,112566.8728152822,1113999.9999999618
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 2,20,56872.0701652825,83323.36927428945,504.60383475,10307.35987132,26547.586052485,52637.10690061813,283854.60082641256
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 5,10,0.31120836594938694,0.1554443494909032,0.0714231998568903,0.18436717060480884,0.3210980905818237,0.37845897039004983,0.5367859702823119
Quarterly Budget Performance Report_Q1_2023.xlsx,Surplus - (Deficit),2023,,Unnamed: 1,6,484.93744278907735,2190.6847650072855,-2910.375343265536,0.0,0.0,2182.5,2910.0
Quarterly Budget Performance Report_Q1_2023.xlsx,Gov.Reserve,2023,,Unnamed: 1,2,225219.44804895372,268461.0437514607,35388.82352787748,130304.13578841562,225219.44804895372,320134.7603094919,415050.07257003
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 2,7,458153.54366467573,446806.8121778553,0.0,10638.134275454999,614956.0,790379.26855091,990084.0
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 3,5,165051.2,179461.7052889,0.0,37500.0,68878.0,343750.0,375128.0
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 1,3,696726.6666666666,527290.3242364052,90090.0,522545.0,955000.0,1000045.0,1045090.0
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 2,3,845442.4823028679,644329.5645004596,103854.8802381896,634081.861727151,1164308.8432161123,1216236.283335207,1268163.723454302
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 3,3,753333.3333333334,638599.509343167,15999.999999999767,565000.0,1114000.0000000002,1122000.0,1130000.0
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 1,16,0.09525876819726802,0.25355160836764623,-0.2820863243278306,-0.0452762807179396,0.07241279561762835,0.14532484392860018,0.6636311658981051
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 2,26,139487.96230932957,175454.2330294359,2023.0,22935.0526355275,46848.346796723024,223001.35441950403,595767.0929333301
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 3,27,116386.43217494518,161936.85110948567,2022.0,12418.000598125,24405.829689206028,157411.4337250915,648323.685801815
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 1,37,92862.07571941646,208959.80391232774,-0.0501761410312323,0.2079074886365655,3238.3669405,71770.7163108311,1113999.9999999618
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 2,40,92555.43930781524,142760.2565544668,2023.0,12508.869700047499,41256.01902764,105236.70868711562,603945.8719522825
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 3,40,54613.68973517385,105620.64744937782,0.4221449369481274,378.6218092694763,10748.90259506,46004.675290457504,512925.1042616825
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 5,10,0.16875520943888014,0.15396043845086105,-0.0246600582388326,0.06024294879661967,0.1379305057082288,0.24891140264359707,0.4978845187232739
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,2023,,Unnamed: 1,6,1363.2292238775906,6157.210074653249,-8179.375343265536,0.0,0.0,6134.531507449155,8179.375343265539
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,2023,,Unnamed: 2,6,878.1666666666666,3966.359107124148,-5269.0,0.0,0.0,3951.75,5269.0
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,2023,,Unnamed: 3,6,485.062557210924,2190.8509675291016,-2910.375343265536,0.0,0.0,2182.781507449155,2910.37534326554
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Gov.Reserve,2023,,Unnamed: 1,2,231065.81176849,252825.76341369576,52291.0,141678.405884245,231065.81176849,320453.217652735,409840.62353698
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,2023,,Unnamed: 2,7,464907.0,449704.968048312,0.0,18307.0,614956.0,806347.5,990084.0
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,2023,,Unnamed: 3,5,174051.2,181220.19646744675,0.0,60000.0,69505.0,365623.0,375128.0
